"","participant","chooserandom_Instruction_1","chooserandom_Condition_1","chooserandom_Relevance_1","ID_Yapper_1","Anxiety_feelings_Pretest_1","Anxiety_feelings_Pretest_2","Anxiety_feelings_Pretest_3","Anxiety_feelings_Pretest_4","Anxiety_feelings_Pretest_5","Anxiety_feelings_Pretest_6","Anxiety_feelings_Pretest_7","Anxiety_feelings_Pretest_8","SoundCalibration_1","SoundProblem_1","count_Trial1_Irrelevant_1","Pleasure_Trial1_Irrelevant_1","Arousal_Trial1_Irrelevant_1","Control_Trial1_Irrelevant_1","count_Criticaltrial_Irrelevant_1","Pleasure_Criticaltrial_Irrelevant_1","Arousal_Criticaltrial_Irrelevant_1","Control_Criticaltrial_Irrelevant_1","IB_Criticaltrial_Irrelevant_1","IB_Feature_Criticaltrial_Irrelevant_1","IB_Color_Criticaltrial_Irrelevant_1","IB_Motion_Criticaltrial_Irrelevant_1","count_Dividedtrial_Irrelevant_1","Pleasure_Dividedtrial_Irrelevant_1","Arousal_Dividedtrial_Irrelevant_1","Control_Dividedtrial_Irrelevant_1","IB_Dividedtrial_Irrelevant_1","IB_Feature_Dividedtrial_Irrelevant_1","IB_Color_Dividedtrial_Irrelevant_1","IB_Motion_Dividedtrial_Irrelevant_1","IB_Fulltrial_Irrelevant_1","IB_Feature_Fulltrial_Irrelevant_1","IB_Color_Fulltrial_Irrelevant_1","IB_Motion_Fulltrial_Irrelevant_1","count_Trial1_Relevant_1","Pleasure_Trial1_Relevant_1","Arousal_Trial1_Relevant_1","Control_Trial1_Relevant_1","count_Criticaltrial_Relevant_1","Pleasure_Criticaltrial_Relevant_1","Arousal_Criticaltrial_Relevant_1","Control_Criticaltrial_Relevant_1","IB_Criticaltrial_Relevant_1","IB_Feature_Criticaltrial_Relevant_1","IB_Color_Criticaltrial_Relevant_1","IB_Motion_Criticaltrial_Relevant_1","count_Dividedtrial_Relevant_1","Pleasure_Dividedtrial_Relevant_1","Arousal_Dividedtrial_Relevant_1","Control_Dividedtrial_Relevant_1","IB_Dividedtrial_Relevant_1","IB_Feature_Dividedtrial_Relevant_1","IB_Color_Dividedtrial_Relevant_1","IB_Motion_Dividedtrial_Relevant_1","IB_Fulltrial_Relevant_1","IB_Feature_Fulltrial_Relevant_1","IB_Color_Fulltrial_Relevant_1","IB_Motion_Fulltrial_Relevant_1","Emotion_1","Emotion_2","Emotion_3","Emotion_4","Emotion_5","Emotion_6","Emotion_7","Emotion_8","Check_sound_1","Check_Uncomfort_1","Check_Volume_1","Connaissance_1","Connaissance_Task_1","Connaissance_IB_1","Subjective_SES_1","PESS_1","PESS_2","PESS_3","PESS_4","PESS_5","PESS_6","PESS_7","PESS_8","Pay_Distance_1","Household_Nb_1","Pay_Next_1","Pay_Month_1","Age_1","Gender_1","Town_Country_1","Town_Country_2","Writing_Script_1","Writing_Script_other","Etudes_1","CSP_1","CSP_other","Game_Feelings_1","TIME_start","TIME_end","TIME_total"
"1571","s.99eef07d-abdc-4479-8130-3d6c1f6fb257.txt",2,1,1,"XXXX",4,6,2,4,4,2,6,6,2,NA,14,4,4,4,12,6,4,6,2,NA,NA,NA,8,5,5,5,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,3,5,3,3,2,NA,NA,1,1,1,7,5,4,4,4,5,3,4,4,4,2,"2000","2500",48,2,"la ville du bois","france",2,"anglais",6,5,NA,"rien de particulier sinon la necessité d'être attentif","2023-10-26-08-26","2023-10-26-08-34",8
"1572","s.7a005d22-4f24-40e5-9bdd-2bc6e0f4df3f.txt",1,1,1,"XXXX",2,1,5,1,2,6,2,3,2,NA,21,6,2,7,12,6,3,6,2,NA,NA,NA,8,6,4,6,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,6,1,1,6,2,1,2,NA,NA,1,2,1,7,1,2,1,1,2,2,6,5,13,2,"2000","1500",23,2,"Dombasle sur meurthe","France",2,"anglais",3,5,NA,"un vide","2023-09-08-22-38","2023-09-08-22-46",8
"1573","s.d09e9e8d-3a03-4378-94fc-057c9020f199.txt",1,1,1,"XXXX",1,1,4,3,3,5,3,3,3,NA,10,5,5,6,11,5,5,6,2,NA,NA,NA,8,5,5,6,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,6,1,1,1,2,2,1,1,1,6,4,3,4,4,2,5,5,4,10,1,"900","1500",53,1,"brasc","france",1,NA,3,2,NA,"rien de particulier","2023-10-26-11-08","2023-10-26-11-21",13
"1574","s.f61996f7-2967-4536-8aa2-87ae6ead69e3.txt",1,1,2,"XXXX",3,3,5,2,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5,2,9,14,9,2,9,1,3,4,4,17,9,2,9,1,3,4,6,1,3,4,2,1,1,4,1,1,5,1,1,1,2,2,1,1,2,6,5,7,2,5,5,5,7,7,31,3,NA,NA,35,1,"longué","france",1,NA,3,9,NA,NA,"2023-09-05-21-53","2023-09-05-22-02",9
"1575","s.f53d73f1-76c4-4183-b977-8e2d54eeb0ce.txt",2,2,1,"XXXX",1,1,1,1,2,6,1,1,3,NA,11,4,6,4,14,4,6,4,2,NA,NA,NA,8,4,4,6,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,1,5,3,5,5,1,1,2,1,1,2,6,5,1,1,1,1,2,1,3,30,1,"1200","1200",26,2,"Saint-Quentin","France",1,NA,5,2,NA,"Les sons ont induit un léger stress, une petite réponse combat-fuite : principalement (petite) accélération du rythme cardiaque et de la respiration puis vision tunnelisée. ~~Sentiment un peu moindre à la dernière vidéo. J'ai l'impression, par expérience personnelle, que c'est le fait de se forcer à regarder l'ensemble / ""prendre du recul"" qui rend plus calme, mais je n'ai jamais vu de contenu là dessus.","2023-09-15-13-01","2023-09-15-13-23",22
"1576","s.911dba7f-df93-4a34-b7b5-17a17f5ee30d.txt",1,1,1,"XXXX",2,6,5,6,5,6,2,5,3,NA,43,3,7,4,24,4,3,3,1,5,1,1,8,6,7,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,6,3,7,1,3,2,NA,NA,1,1,1,8,4,7,1,7,7,4,1,7,23,2,"1300","1300",30,2,"VANNES","France",1,NA,5,5,NA,"perdu au début","2023-09-07-13-26","2023-09-07-13-37",11
"1577","s.3209525e-745c-464a-8fcc-1e46f2d73ee1.txt",2,2,1,"XXXX",3,2,5,2,2,5,2,2,3,NA,11,3,3,8,11,2,4,6,2,NA,NA,NA,8,4,4,5,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,2,3,5,2,2,1,1,2,1,1,1,8,2,2,2,2,2,2,2,2,10,4,"3500","7000",41,2,"Levallois Perret","France",2,"Anglais",9,3,NA,"forte concentration","2023-09-19-14-32","2023-09-19-14-40",8
"1578","s.e5919879-a353-4cd3-887b-c8f2a5b86e09.txt",1,2,2,"XXXX",1,5,4,2,5,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,5,6,7,20,4,3,8,1,3,4,6,19,2,2,9,1,3,4,6,2,3,4,6,1,2,1,2,3,5,3,2,1,2,1,1,1,1,7,5,3,6,3,5,1,7,5,1,1,"1100","1100",28,1,"paris","france",1,NA,6,9,NA,"bien que m'attendant à entendre les sons annoncés (alarme et cris), à la première étape cela m'a dérangée. ~~Dès la deuxième phase, je m'étais habituée et j'ai réussi ç mieux me focus et à me concentrer","2023-09-05-15-03","2023-09-05-15-12",9
"1579","s.c36808f6-d41e-49a1-afb5-b31d7deb0b82.txt",1,2,1,"XXXX",1,1,2,1,3,2,3,3,3,NA,10,5,4,6,12,5,5,5,2,NA,NA,NA,8,4,5,4,2,NA,NA,NA,1,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,4,2,4,3,1,2,1,1,1,2,6,5,2,1,3,1,3,1,3,20,2,"1550","1550",65,1,"Narbonne","France",1,NA,2,9,NA,"Un peu se destabilisation.","2023-09-12-17-23","2023-09-12-17-57",34
"1580","s.841edfb8-6a8d-4673-ae6c-4eaa936f5bbd.txt",1,2,1,"XXXX",4,1,6,1,5,7,1,1,2,NA,9,8,1,9,12,8,1,9,2,NA,NA,NA,8,9,1,9,1,3,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,7,1,1,1,2,2,1,1,1,5,1,7,5,7,1,5,5,7,3,3,"1400","1800",48,2,"Dijon","France",1,NA,2,6,NA,"Intéressant","2023-09-06-14-59","2023-09-06-15-15",16
"1581","s.8dcc7363-4f5a-403f-ae82-12bea94a4dfe.txt",1,1,1,"XXXX",2,2,5,2,3,6,2,3,3,NA,16,7,3,7,13,6,2,7,1,3,2,4,18,7,3,7,1,3,2,2,1,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,1,7,1,1,2,NA,NA,1,1,1,5,4,5,4,4,4,4,4,3,10,3,"100","100",44,1,"Montpellier","France",1,NA,3,5,NA,"Calme","2023-09-28-09-14","2023-09-28-09-19",5
"1582","s.b8ab9fc5-44f3-4290-ba44-9b2989c01a86.txt",2,2,1,"XXXX",4,5,5,2,4,3,5,5,3,NA,10,3,6,6,12,4,4,6,2,NA,NA,NA,8,5,4,6,2,NA,NA,NA,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,3,5,4,5,5,1,1,2,1,1,1,4,4,3,3,6,6,6,5,5,31,2,"200","200",43,1,"SAINT TRIVIER","france",1,NA,5,9,NA,"INTERESSANT","2023-09-06-11-53","2023-09-06-12-02",9
"1583","s.6be253d6-0a59-4c80-b554-2c16c47cce8f.txt",2,1,2,"XXXX",4,6,3,6,5,3,7,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,3,7,6,19,3,7,8,1,3,2,2,18,3,3,7,1,3,2,2,1,3,2,2,1,1,6,3,4,3,5,2,2,NA,NA,1,1,2,4,4,5,6,3,6,3,7,7,21,2,"1560","2800",26,1,"Reims","France",2,"Japonais",6,5,NA,"Je l'ai trouvé ludique !","2023-09-07-20-13","2023-09-07-20-21",8
"1584","s.684a6d48-033c-433c-967e-3efc95ecf4f9.txt",1,1,2,"XXXX",2,4,4,2,4,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-05-15-30",NA,NA
"1585","s.7b13bf7d-5599-4440-a194-3071f76be675.txt",1,1,2,"XXXX",2,2,4,2,2,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,6,6,5,18,6,6,7,2,NA,NA,NA,17,6,3,7,2,NA,NA,NA,1,3,4,2,1,1,4,2,2,5,1,2,2,NA,NA,1,1,1,6,4,5,2,3,3,4,5,5,4,2,"1200","2900",68,2,"Chambéry","France",1,NA,3,7,NA,"RAS","2023-09-05-12-51","2023-09-05-13-03",12
"1586","s.29d26366-286f-488c-a105-5404255b8b08.txt",1,2,1,"XXXX",4,2,3,2,6,3,2,4,2,NA,10,5,3,7,11,5,3,7,2,NA,NA,NA,8,5,3,7,2,NA,NA,NA,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,6,2,2,1,2,2,1,1,1,7,2,2,3,6,1,3,4,4,24,1,"1900","0",26,1,"Villefranche sur Saône","France",1,NA,6,4,NA,"Je n'ai ressenti seulement de la concentration et du calme afin de compter les rebonds des carrés blancs","2023-09-06-18-16","2023-09-06-18-28",12
"1587","s.584cb559-526b-451d-a2ef-9e6041b11929.txt",2,1,1,"XXXX",7,5,2,5,5,1,5,5,3,NA,19,5,5,4,17,4,4,4,1,3,4,2,18,5,5,6,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,5,1,1,2,NA,NA,2,1,1,5,4,7,7,7,7,7,7,7,17,2,"586","1786",61,1,"BOURGET EN HUILE","France",1,NA,3,7,NA,"Surprise de refaire le même exercice et de ne pas trouver le même nombre de rebonds que la 1ere fois","2023-09-18-10-28","2023-09-18-10-37",9
"1588","s.bc4d48d1-561f-4361-948f-33d2974d4c86.txt",2,2,1,"XXXX",1,1,4,1,1,7,1,1,2,NA,9,4,3,5,11,4,3,5,2,NA,NA,NA,8,4,4,5,1,3,4,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2,1,2,1,1,2,1,1,1,6,4,2,2,4,2,3,1,4,18,1,"1400","1400",56,2,"triel sur seine","France",1,NA,3,5,NA,"rien de particulier hormis la gene de ces cris","2023-09-12-13-01","2023-09-12-13-14",13
"1589","s.6f9da69f-044b-4f91-9d9a-40e2c65de76a.txt",1,2,2,"XXXX",2,2,6,2,2,6,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,3,2,6,20,2,5,6,1,3,4,1,23,3,4,6,2,NA,NA,NA,1,3,4,2,1,3,4,1,3,5,3,4,1,1,2,2,2,1,8,2,4,1,2,1,1,2,1,6,2,"2500","5000",23,2,"Lyon","France",1,NA,3,5,NA,"Un peu d'incompréhension","2023-10-25-22-35","2023-10-25-22-43",8
"1590","s.d1ba8fe3-0fa3-453c-81b1-b2fdc33d33f1.txt",2,1,2,"XXXX",1,1,7,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,6,3,9,18,7,2,9,1,3,2,2,18,7,2,9,1,3,2,2,1,3,2,2,1,1,6,1,1,7,1,1,2,NA,NA,1,1,2,7,1,1,1,1,1,1,3,1,26,1,"3000","3000",33,1,"Venarey les Laumes","France",1,NA,8,5,NA,"Je n'ai rien ressenti de spécial, j'ai simplement effectué les tâches qui m'étaient demandé.","2023-10-04-21-32","2023-10-04-21-42",10
"1591","s.552ca958-c4b1-4374-a7b3-27475e19dcdd.txt",2,1,1,"XXXX",1,2,6,2,2,6,2,2,2,NA,11,7,7,4,11,7,7,4,2,NA,NA,NA,8,8,6,5,1,3,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,5,3,5,3,2,NA,NA,1,1,1,8,3,5,1,1,3,3,5,3,5,1,"2300","2300",26,1,"Paris","France",1,NA,8,3,NA,"De la tension pour bien réussir la tâche accompagné d'un sentiment de concentration","2023-10-23-10-59","2023-10-23-11-06",7
"1592","s.7b1e0d97-c99e-495c-97aa-4fe0806b0106.txt",2,2,2,"XXXX",1,1,5,1,1,6,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-16-22-24",NA,NA
"1593","s.4878b35f-e8b0-439b-85e0-a7be4acb100f.txt",2,2,2,"XXXX",1,3,5,2,2,6,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,5,5,16,2,5,5,1,3,2,2,16,2,5,5,2,NA,NA,NA,1,3,2,2,1,2,3,1,2,5,3,2,1,1,2,1,1,2,7,6,5,2,4,4,4,4,5,7,1,"1100","3000",46,1,"Clermont-Ferrand","France",1,NA,8,2,NA,"Ce focaliser sur des formes géométriques avec un sirène et des cris est assez stressant !","2023-09-15-18-55","2023-09-15-19-04",9
"1594","s.82f5e6fb-e9da-4793-acfa-19854b6c91c4.txt",2,2,1,"XXXX",1,2,7,1,1,5,1,1,3,NA,10,1,8,6,11,1,6,7,2,NA,NA,NA,9,1,7,7,1,3,4,2,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,2,7,1,7,7,1,1,2,1,1,1,8,4,4,1,3,1,1,5,7,4,1,"2200","2200",32,1,"STE FOY LES LYON","France",2,"Anglais, Espagnol",8,5,NA,"Frissons à l'écoute des cris mais uniquement lorsque je devais regarder l'écran entièrement, quand j'étais focus sur le calcul des rebonds je ressentais juste de la crispation et de l'anxiété à l'écoute des bruits","2023-10-25-13-17","2023-10-25-13-26",9
"1595","s.3c651cad-7d87-4cbc-9aaf-c999401f293b.txt",2,1,2,"XXXX",1,1,7,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,1,9,16,5,3,9,1,3,2,2,16,3,6,3,1,3,2,4,1,3,2,2,1,1,7,1,1,7,1,1,2,NA,NA,1,1,2,7,7,6,5,7,7,7,6,7,6,4,"1980","4480",40,1,"VILLEBON SUR YVETTE","FRANCE",1,NA,3,5,NA,"RIEN","2023-09-19-15-52","2023-09-19-16-41",49
"1596","s.83082103-a9e3-42e6-8557-42989d51426a.txt",1,1,2,"XXXX",1,1,6,1,1,7,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,8,3,8,15,9,2,8,2,NA,NA,NA,15,8,2,9,2,NA,NA,NA,2,6,7,7,1,1,4,1,1,6,1,1,2,NA,NA,1,1,1,5,7,6,3,6,6,7,5,7,27,4,"400","1900",48,1,"saleilles","france",1,NA,2,9,NA,"tres interessant","2023-09-18-18-54","2023-09-18-19-02",8
"1597","s.aeb0dd6d-bcd4-48cb-ab5c-8405a3ea8e7e.txt",1,2,2,"XXXX",1,2,4,1,2,5,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,3,8,6,19,2,8,4,1,3,4,2,20,8,2,4,1,3,4,2,1,3,4,4,2,7,1,3,5,2,7,5,1,1,2,2,2,2,6,5,7,5,6,5,5,7,7,7,4,"1700","3200",51,2,"Rubelles","France",1,NA,5,2,NA,"Tristesse et compassion","2023-09-28-12-46","2023-09-28-13-05",19
"1598","s.60d83f69-53cb-4484-b056-1d5033671167.txt",2,2,2,"XXXX",1,3,5,3,4,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,1,4,6,18,4,4,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-29-09-05",NA,NA
"1599","s.a030d798-c517-4d1a-bc67-7acff58a5664.txt",2,1,1,"XXXX",1,1,6,1,1,7,1,1,3,NA,11,8,2,9,3,6,7,8,2,NA,NA,NA,18,6,6,6,2,NA,NA,NA,2,6,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,1,1,6,1,1,2,NA,NA,1,1,1,7,1,1,1,1,1,1,1,1,28,3,"2400","5000",25,1,"Quincy-sous-Sénart","France",1,NA,8,3,NA,"Rien de spécial","2023-09-30-14-31","2023-09-30-14-39",8
"1600","s.5f1088f3-6f39-4b24-bb9b-5dee08b5d556.txt",1,2,1,"XXXX",1,2,5,1,2,4,2,2,2,NA,12,3,5,5,11,4,6,7,2,NA,NA,NA,8,5,6,6,1,1,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,4,2,2,1,1,2,1,1,1,6,3,4,4,4,3,4,5,4,20,2,"2000","2000",65,2,"87220 Feytiat","France",1,NA,2,7,NA,"de l'attention","2023-09-12-11-24","2023-09-12-11-42",18
"1601","s.029fa959-4935-4722-a128-00a9777fe2c3.txt",2,1,1,"XXXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-19-16-43",NA,NA
"1602","s.33b372fe-9751-4d44-a41b-28c10baf2fcf.txt",1,2,2,"XXXX",5,6,4,5,6,4,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2023-09-26-10-45",NA,NA
"1603","s.2c319e6b-a112-4919-8710-4d973d9a679e.txt",1,1,1,"XXXX",1,1,3,1,1,7,1,1,2,NA,18,3,3,9,10,2,1,9,1,5,7,7,8,2,8,9,2,NA,NA,NA,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,3,7,1,1,2,NA,NA,1,1,2,4,1,4,3,7,7,7,7,7,20,3,"2800","4200",45,2,"Toulouse","France",1,NA,5,5,NA,"Un peu de frustration à cause de la qualité de visualisation de la vidéo qui était saccadée","2023-09-06-11-02","2023-09-06-11-19",17
"1604","s.4f6c7749-e62e-484e-a759-935d247cb178.txt",2,1,1,"XXXX",3,3,5,3,3,6,3,3,3,NA,9,6,6,6,10,6,5,7,2,NA,NA,NA,8,4,6,6,1,4,4,2,1,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,1,3,5,3,1,2,NA,NA,1,1,2,5,4,3,1,4,3,3,1,5,10,4,"2000","4000",43,1,"Pons","France",1,NA,3,5,NA,NA,"2023-10-11-15-29","2023-10-11-15-42",13
"1605","s.9685ab17-bcc3-4736-b3d1-bbb8c477133d.txt",2,2,2,"XXXX",1,2,4,2,4,5,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3,7,6,14,3,6,6,1,3,2,2,16,6,7,6,1,3,2,2,1,3,2,2,1,1,2,1,5,3,4,5,1,1,2,1,2,2,4,4,6,2,4,3,4,5,5,29,1,"1700","1700",41,2,"rennes","france",1,NA,3,5,NA,"une tache déagréable à faire en raison du son","2023-09-05-14-54","2023-09-05-15-06",12
"1606","s.d8bafdd5-62d5-40b9-aa06-5ee46f2350a5.txt",2,1,2,"XXXX",1,1,6,2,1,6,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5,6,5,14,6,5,7,1,3,2,2,14,6,6,6,1,3,2,2,1,3,2,2,1,1,3,1,1,4,2,2,2,NA,NA,1,1,1,7,2,2,1,5,2,2,3,2,25,5,"1850","6000",45,1,"LEOGNAN","FRANCE",1,NA,3,5,NA,"J'ai ressenti un peu de stress à 'idée de réaliser la tâche de comptage tout en ayant une sonnerie de téléphone permanente","2023-09-05-21-21","2023-09-05-21-31",10
"1607","s.ea4a197d-f19d-42ee-a885-7d01857a246f.txt",1,2,2,"XXXX",1,1,5,1,1,7,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,3,7,7,21,3,7,7,1,3,4,7,21,3,7,7,1,3,4,2,2,6,7,7,2,3,1,2,3,3,3,3,1,2,2,1,1,2,3,3,3,2,5,2,5,3,3,6,4,"1800","3300",35,2,"CHATEAUROUX","France",1,NA,5,5,NA,"C'était plutôt désagréable d'entendre les cris et l'alerte, et l'ajout du rond blanc ajoutait un peu de confusion quant à savoir ce que l'on devait observer.","2023-10-25-14-43","2023-10-25-14-52",9
